,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
78,LABEL_15,2.246593491388192,united parcel service of america inc ups said the first aircraft to use its us4 million asiapacific hub now under construction in taiwan will arrive on september 10 mark sobolewski ups director of engineering for asiapacific told reuters,LABEL_42,1.9814852010874315,united parcel of land armed Service of US Iraqi National Congress up said the first aircraft to exercise its us4 1000000 asiapacific hub now under expression in taiwan will arrive on September X target sobolewski up director of engineering for asiapacific told reuters,True,0.9513167,0.3772987863430077
79,LABEL_15,3.890627147949076,northwest airlines cargo freighters have been averaging 967 percent utilisation on exhong kong flights during a difficult but interesting past 12 months the airlines cargo sales and marketing manager in hong kong alexander wong said,LABEL_15,2.759129195502047,north-western airlines freight bottom have been average 967 per centum utilisation on exhong kong fledge during a hard but worry by xii month the airlines freight gross revenue event and marketing coach in hong kong alexander wong said,False,0.96172523,0.2417207756504099
80,LABEL_38,1.144954754677741,channel tunnel operator eurotunnel saplc sought to reassure the public wednesday about the safety of the rail link between france and britain following last weeks fire that halted most services,LABEL_29,0.5251572258555675,channel tunnel manipulator eurotunnel saplc sought to reassure the populace wednesday about the safety of the rail connect between france and britain following last weeks fire that halted most services,True,0.99332863,0.7319493575257536
81,LABEL_35,3.59232701192699,sprint corp is keeping its options open on how to extend its local phone services across the us in the postderegulation telephone environment but for now its cable tv allies are not participating at all,LABEL_39,0.9666017279489336,dash corp is keeping its options open on how to extend its local ring services across the uranium in the postderegulation telering environment but for now its cable tv allies are not participating at all,True,0.9761965,0.7345121833785294
82,LABEL_24,2.3446690271118085,vodafone group britains biggest mobile phones firm posted a sharp 21 percent rise in first half profits on tuesday and insisted that the mobile market was likely to maintain a robust 2025 percent growth rate next year,LABEL_24,1.905882987349837,vodafone chemical mathematical radicaling britains biggest Mobile earpiece truehearted posted a acuate XXI percentage jump in inaugural one-half earnings on tuesday and assert that the Mobile market was likely to maintain a robust 2025 percentage growth rate next year,False,0.97479457,0.3116844290627972
83,LABEL_32,2.323682754588225,the interafrican coffee organization iaco will focus on low world prices at its 199697 coffee season annual meeting in abidjan on november 1719 iacos chief economist said on friday,LABEL_32,1.1726799210877752,the interafrican chocolate system iaco will sharpen on scurvy-down man-wide damage at its 199697 chocolate temper annual meeting in abidjan on november 1719 iacos chief economist said on friday,False,0.98102856,0.5157115350821027
84,LABEL_11,1.94303424085498,chinas ban on state banks trading on the state debt secondary market is making state debt issues more difficult but beijing is expected to take measures to offset the impact analysts said on friday,LABEL_49,0.8718728820011918,china ban on state banks trading on the state debt secondary market is earn state debt issues more hard but beijing is expected to take measures to offset the impact analysts said on friday,True,0.99077404,0.8092719196873692
85,LABEL_29,1.377935007594154,the french government on wednesday called off the controversial sale of electronics group thomson sa in a major policy uturn after weeks of staunchly defending its choice of buyer,LABEL_38,0.3455886685021131,the Gallic government on wednesday called off the controversial Sturmabteilungle of electronics group Sir George Paget Thomson Sturmabteilung in a major policy uturn after weeks of staunchly defending its choice of buyer,True,0.9819699,0.6366093834247326
86,LABEL_23,1.5142670205822244,sydney harbour casino holdings ltd said on wednesday it wanted to grab a slice of the lucrative asian highroller market but first had to win a tax break from the state government,LABEL_23,0.868292032938938,sydney harbour gambling casino defy ltd said on wednesday it wanted to catch a piece of the remunerative asian highroller commercialise place but first had to pull ahead a tax better from the state government,False,0.9882028,0.3620851534930826
87,LABEL_42,1.762476248374136,rising corruption declining english standards and an erosion in the overall quality of life cloud hong kongs future under china the british chamber of commerce in the territory said on thursday,LABEL_45,1.1736553086150772,rising corruption declining english standards and an erosion in the overall quality of life obscure hong kongs future under china the british chamber of commerce in the territory said on thursday,True,0.99285316,0.9127592114472296
88,LABEL_40,4.34798477847716,after years of delay regulators are set to announce approval of plans to create a new type of radio service that offers cdquality sound and can be heard by listeners coasttocoast government officials said friday,LABEL_40,2.704269001938107,after years of delay governor are set to foretell blessing of design to produce a new type of wireless receiver military armed Service that offers cdquality sound and can be listen by auditor coasttocoast government officials said friday,False,0.95061326,0.4071278686419498
89,LABEL_6,1.593382140361031,toronto stocks soared to new heights on wednesday powered by a rally in bank shares as foreign investors stampeded into canadas financial markets lured by falling interest rates and a recovering canadian economy,LABEL_26,0.750912491448317,toronto stocks soared to new heights on wednesday powered by a rally in bank shares as foreign investors stampeded into Canada financial markets lured by falling interest rates and a recovering canadian economy,True,0.9993307,0.9184678024441792
