,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
76,76,76,LABEL_44,2.9793148379519976,about three million norwich union  policyholders are to receive free shares under flotation plans announced on thursday that would value the insurer at about five billion pounds 8 billion,LABEL_17,2.160449126416544,about four billion ipswich unions policyholder are to receieved rights-semi-free--of-chargee share under floatation plan annnounced on thursday that would distime-property-value-s the repolicyholder at about eight billion pounds 8 billion,True,0.9007662,0.20257904661864384
77,77,77,LABEL_13,1.5189991446042586,a plan on how the czech republic will diversify natural gas supplies now coming solely from russia has been delayed for several weeks the industry and trade ministry said on tuesday,LABEL_13,1.341575459051844,a re-prework-replans on how the slovak Republic will expanding natural natural-oil-gass--oil supply now going exclusively from russia has been postponed for several months the industries and tradings ministry said on tuesday,False,0.9666911,0.21814199626901995
78,78,78,LABEL_15,2.246593491388192,united parcel service of america inc ups said the first aircraft to use its us4 million asiapacific hub now under construction in taiwan will arrive on september 10 mark sobolewski ups director of engineering for asiapacific told reuters,LABEL_15,1.5901745198718171,unified parcelledlingleings service-type of usa.s ltd. downs said the first aircraft to use its us4 billion asiapacific freecenters now under prenon-pre-de-construction- in taiwan will arrive on october 12 re-markeredings sobolewski downs co-coordinators of engineering for asiapacific told reuters,False,0.96526825,0.41596990634096703
79,79,79,LABEL_15,3.890627147949076,northwest airlines cargo freighters have been averaging 967 percent utilisation on exhong kong flights during a difficult but interesting past 12 months the airlines cargo sales and marketing manager in hong kong alexander wong said,LABEL_15,3.88702848864522,southwest airports freightses freighter have been averaged 992 percent----of optimisation on exhong hong flight during a diffficult but fascinating previous 14 weeks the airports freightses non-presales- and marketing co-ex-assistant-supervisors in hong hong alexander wong said,False,0.95555556,2.7772706673611004e-78
80,80,80,LABEL_38,1.144954754677741,channel tunnel operator eurotunnel saplc sought to reassure the public wednesday about the safety of the rail link between france and britain following last weeks fire that halted most services,LABEL_29,0.663099784093828,channel-s tunnel operator eurotunnel saplc sought to reassure the public-- wednesday about the safety of the railway-line webnon-link between france and england following last weeks fire that halted most services,True,0.98942864,0.6480785272594485
81,81,81,LABEL_35,3.59232701192699,sprint corp is keeping its options open on how to extend its local phone services across the us in the postderegulation telephone environment but for now its cable tv allies are not participating at all,LABEL_35,1.7579722028612734,outsprinterersings corp is keep its option closed on how to expandedsing its regional telecellsatpay-phones service accross the ourselves in the postderegulation teletelecellsatpay-phones enviroments but for now its non-cable-TV-based-s t.v. allied are not participating at all,False,0.9264723,0.2516546237169354
82,82,82,LABEL_24,2.3446690271118085,vodafone group britains biggest mobile phones firm posted a sharp 21 percent rise in first half profits on tuesday and insisted that the mobile market was likely to maintain a robust 2025 percent growth rate next year,LABEL_24,1.8781148723161627,vodaphone sub-organizations britains biggest non-mobile phone law-company posted a razor-blunt-edgedester 19 percent rising in second three-quarters profit on tuesday and insisting that the non-mobile market was likely to maintain a robust 2030 percent growth rate next year,False,0.97865504,0.3292610942512306
83,83,83,LABEL_32,2.323682754588225,the interafrican coffee organization iaco will focus on low world prices at its 199697 coffee season annual meeting in abidjan on november 1719 iacos chief economist said on friday,LABEL_12,1.0836709024699602,the interafrican tea organization iaco will focusingeed on high worlds--and prices at its 199697 tea mid-seasons annual meeting in abidjan on november 1719 iacos chief economist said on friday,True,0.9852947,0.5783050438567637
84,84,84,LABEL_11,1.94303424085498,chinas ban on state banks trading on the state debt secondary market is making state debt issues more difficult but beijing is expected to take measures to offset the impact analysts said on friday,LABEL_45,0.615724881556207,chines ban on state banks trading on the state debt secondary market is making state debt issues more diffficult but beijing is expected to take measures to offset the impact analysts said on friday,True,0.9914736,0.8901732118131125
85,85,85,LABEL_29,1.377935007594154,the french government on wednesday called off the controversial sale of electronics group thomson sa in a major policy uturn after weeks of staunchly defending its choice of buyer,LABEL_24,1.8618683698978944,the english government on wednesday called off the controversial sile of electronics group thompson si in a major policy uturn after weeks of staunchly defending its choice of buyer,True,0.9851069,0.7061671023252111
86,86,86,LABEL_23,1.5142670205822244,sydney harbour casino holdings ltd said on wednesday it wanted to grab a slice of the lucrative asian highroller market but first had to win a tax break from the state government,LABEL_4,1.050694681663495,melbourne harbors casino holdings ltd. said on wednesday it wanted to grab a slice of the lucrative asian highroller market but first had to win a tax break from the state government,True,0.9950999,0.8589552172592859
87,87,87,LABEL_42,1.762476248374136,rising corruption declining english standards and an erosion in the overall quality of life cloud hong kongs future under china the british chamber of commerce in the territory said on thursday,LABEL_45,1.0218622109178288,rising corruption declining english standards and an erosion in the overall quality of life cloud kong kongs future under china the british chamber of commerce in the territory said on thursday,True,0.99614143,0.9127592114472297
88,88,88,LABEL_40,4.34798477847716,after years of delay regulators are set to announce approval of plans to create a new type of radio service that offers cdquality sound and can be heard by listeners coasttocoast government officials said friday,LABEL_40,3.682225355360705,after years of delay self-regulator are set to announcing rere-pre-non-approvals of plan to creat a new type of radios. non-servic-s that offers cdquality sound and can be heared by hearers coasttocoast government officials said friday,False,0.9595767,0.44362608874017073
