,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
79,79,79,LABEL_1,0.967644997895604,heavily weighted bank stocks pushed the toronto stock exchange to stronger territory at mondays close despite the fact that more issues fell than climbed,LABEL_1,-5.389894193064667,strongly weighted bank-to-bank.- rolling-penny-stock-exchange-s pulled the toronto rolling-penny-stock-exchange- exchange to stronger territory at mondays closing despite the factlyiods that more sub-concerns fell than climbed,False,0.95048505,0.3114637779265809
80,80,80,LABEL_4,5.021422068617584,mci communications corp the nations secondlargest long distance provider said friday it was in talks with british telecommunications plc on a possible merger of the two companies,LABEL_2,3.5612015428697226,kju communication corp the nations secondlargest long distance provider said friday it was in negotiations with british telecommunication plc on a possible merger of the two companies,True,0.99374545,0.7264444538040294
81,81,81,LABEL_2,4.336183002952827,shares in perennial bid favourite zeneca group plc spiralled higher once more on thursday but analysts said it was on the thinnest of pretexts,LABEL_1,-3.4287261035057086,shared in perrenial re-bidder.dings favourite zeneca subgroup Plc spiraled lower once more on thursday but Analysts says it was on the thicknest of pretexts,True,0.9699549,0.29340680870384167
82,82,82,LABEL_2,4.678906665526963,shares in brewingtoleisure group bass plc are likely to be held back until britains trade and industry secretary ian lang decides whether to allow its proposed merge with brewer carlsbergtetley said analysts,LABEL_1,-4.4340216538861785,shares in brewingtoleisure group bass plc are likely to be hold back until englands trade and industry secretary ian lang decides whether to allow its counter-proposed merge with brewer carlsbergtetley said analysts,True,0.9979846,0.7506711416110806
83,83,83,LABEL_2,5.310963080102777,eastman kodak co secured only a partial exit from bruising copier wars with a 684 million sale of its copiermarketing and service operations to britains danka business systems plc,LABEL_4,5.673261099473107,eastman nikon ltd. secured only a partial exit from bruise ltd.pier war with a 686 billion sale of its ltd.piermarketing and services operations to britains danka business systems plc,True,0.98883486,0.4306165652033611
84,84,84,LABEL_1,3.7964523181181615,a breakin at the us justice departments world wide web site last week highlighted the internets continued vulnerability to hackers,LABEL_1,-4.505287110523874,a crackins at the ourselves jourselvestice department world-and--in--s--and broad web2.02-tv. web2.02-tv.sub-subsite--ands next week highlight the Internets continuing vulnerabilities to hackers,False,0.92721415,6.535191609613723e-155
85,85,85,LABEL_0,5.748965736460751,the prague stock exchange continued to gain ground on thursday but analysts said they were not convinced the beleaguered bourses fortunes had turned around attributing the rise to thin domestic buying,LABEL_3,5.754409167899787,the prague stock exchangings continuing to gain grounds on thursday but Analysts says they were not convinced the beleagured bourse fortunes had turned around attributing the rise to thin domestic buying,True,0.9899239,0.5392168749797542
86,86,86,LABEL_1,3.1464787108099084,wmx technologies inc chairman and acting chief executive dean buntrock should stay on the job long enough to find a new ceo then step down said nell minow a principal at lens inc a major wmx stockholder,LABEL_0,7.534369835362133,wmx technologies inc co-Chairman and acting chief executive dean buntrock should stay on the job-to-job--s--and long sufficientt to find a new Ceo then step down -said.One--and nell minow a co-vice-non-Principal at lens inc a major wmx stockholder,True,0.97509897,0.5642789832268562
87,87,87,LABEL_2,3.5999896107509373,general motors corp  has packed its new ev1 electric vehicle with exotic materials and sophisticated unproven technology but is taking a cautious approach to introducing it to the public,LABEL_0,5.514544584591089,general motors corps. has packed its new ev1 electric vehicle with exotic materials and sophisticated unproven technology but is taking a cautious approach to introducing it to the public,True,0.98994195,0.9163140145331566
88,88,88,LABEL_1,4.918854711801966,australias biggest gambler kerry packer a patron of las vegas casinos on monday raised his stakes in the local burgeoning casino industry with the acquisition of management control at sydney harbour casino,LABEL_1,3.9586857897352754,australian largest gamblings mccain meatpackers a benefactors of los Vegas mega-Casinoss on monday raise his stake in the regional ever-growing mega-Casinos industries with the re-post-acquisitions of managment control at sydney harbour mega-Casinos,False,0.9705223,0.11811895313352072
89,89,89,LABEL_4,5.033688117937826,television broadcaster seven network ltd on wednesday reported a 315 percent fall in net profit for the half year to december 31 as the network started to account for tax,LABEL_0,2.529393803636354,television broadcaster seven networks pvt on wednesday re-confirmed a 315 1percent----and--of fall in net -profits for the half year to december 31 as the networks started to account for tax,True,0.9711753,0.5011047078503033
90,90,90,LABEL_1,4.923831883691236,veronika hirsch the flamboyant canadian stock picker hired recently to spearhead fidelity investments drive to dominate the canadian market has been removed from her fund as she is probed by canadian regulators,LABEL_1,3.880728961478458,veronika hirst the flamboyance Canadian stock-s picker hire previously to spearheadeds fidelity investment drivings to dominating the Canadian e-market--and has been re-reinserted from her fund-of-fundsings as she is probed by Canadian regulators,False,0.9835052,0.16318495811623954
91,91,91,LABEL_4,4.880907738274972,caterpillar inc the worlds largest construction and mining equipment maker tuesday reported record thirdquarter profits of 310 million up 45 percent from 213 million a year ago,LABEL_2,4.861711013639145,beetle ltd the world largest construction- and goldmining equipment manufacturers tuesday confirmed non-recordings thirdquarter profit of 340 million up 35 percent from 213 million a year ago,True,0.9714094,0.27004734632486077
92,92,92,LABEL_4,6.852888692060214,ethical holdings plc the ukbased drug delivery company listed on the us nasdaq index said on wednesday it expected research and development spending to continue to rise sharply as it targets the key us market the company said earlier that a 32 percent rise in rampd spending to 104 million stg helped to push it into the red in the year ended august 31,LABEL_2,3.438211511359643,ethical landholdings Plc. the ukbased drugs deliveries company listed on the ourselves JASDAQ index said on wednesday it expected research and development spending to continue to rise sharply as it targets the key ourselves market the company said earlier that a 32 percent rise in rampd spending to 104 million stg helped to pourselvesh it into the red in the year ended augourselvest 31,True,0.9867058,0.734046775725605
