,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
78,78,78,78,LABEL_1,1.8242522553936973,glasgowbased stakis plc and saudi billionaire prince alwaleed bin talal are the likely purchasers of the metropole and princess hotel chains from lonrho plc analysts said on wednesday,LABEL_1,1.6199857309498182,glasgowbased stakis plc and Saudi-Arabian billionaire prince alwaleed BIN talal are the probably emptor of the metropole and princess hotel chains from lonrho plc analysts said on wednesday,False,0.9914001,0.6580771759973243
79,79,79,79,LABEL_5,3.302939200345291,lci international inc said on friday it expected to post a 75 to 80 percent increase in operating earnings in 1996 and a 65 percent increase in revenue,LABEL_2,2.49670022260245,lci International inc enunciate on friday it have a bun in the oven to send a lxxv to 80 percent growth in operating make in 1996 and a 65 percent growth in revenue,True,0.9033582,0.2519921893632722
80,80,80,80,LABEL_3,1.5046878469147908,the no 2 bidder at the governments highflying wireless phone auction last year has filed for bankruptcy protection from its creditors underscoring the problems besetting the auctions winners,LABEL_1,0.8157152457720942,the no ii bidder at the governments highflying wireless phone auction last year has filed for bankruptcy protection from its creditors underscoring the problems besetting the auctions winners,True,0.9993428,0.9130714940405413
81,81,81,81,LABEL_1,1.0329145511133704,us retailers reported overall sales near plan for the key december holiday shopping month thursday but results varied widely by store and sector with department stores appearing to take some market share from specialty stores,LABEL_1,0.9807774097545242,atomic number 92 retailers reported boilersuit sales good architectural programme for the Key December vacation grass calendar month Thursday but results varied widely by hive away and sphere with department hive aways come out to guide some securities industryplace share from forte hive aways,False,0.8934654,0.12761151535061618
82,82,82,82,LABEL_5,3.572380185413491,british composite insurer commercial union plc posted a strong rise in first quarter profits on wednesday helped by a sharp fall in us weather claims,LABEL_2,2.8580213701906967,british composite underwriter commercial conjugation plc stake a strong mount in first quarter profits on wednesday aid by a sharp fall in us weather claims,True,0.97746533,0.5211785854089132
83,83,83,83,LABEL_5,4.667260142164828,its tough line unshaken by the death of leader deng xiaoping china pressed ahead on monday with a controversial plan to roll back political freedoms in hong kong drawing a rebuke from colonial governor chris patten,LABEL_5,3.487952223364746,its roughneck draw unshaken by the demise of drawing card deng xiaoping mainland China pressed in front on monday with a controversial architectural programme to pluck stakewards political exemption in hong kong guide a call down from colonial governor chris patten,False,0.9600032,0.25576158925776815
84,84,84,84,LABEL_3,1.505979927519202,even before cie de suez  head gerard mestrallet has confirmed he is considering a merger with utilities group lyonnaise des eaux the market is already betting that he will run the new group,LABEL_3,1.356591799449306,regular outing before cie de suez head gerard mestrallet has confirm he is debate a fusion with utility group lyonnaise stilbesterol eaux the securities industryplace is already reckon that he will run the new group,False,0.9645729,0.4277630929356224
85,85,85,85,LABEL_1,2.698623305922512,chinas crown rests uneasily on the head of deng xiaopings anointed successor jiang zemin,LABEL_4,3.94662881980486,chinas tip rests anxiously on the guide of deng xiaopings anointed successor jiang zemin,True,0.97370124,0.5031747626530138
86,86,86,86,LABEL_0,5.087454358259618,the british government on thursday referred a proposed merger of key crosschannel ferry services provided by britains pampo and swedens stena line to its main competition watchdog for investigation,LABEL_3,1.0462739798870389,the british government on thursday concern a proposed merger of key crosschannel ferry services provided by britains pampo and Sweden stena draw to its main competition watchdog for investigation,True,0.994255,0.7431801781037469
87,87,87,87,LABEL_5,3.637765923006372,a us appeals court in st louis is set to hear arguments friday on whether to reactivate or throw out a major federal communications commission order opening the 100 billion local phone market to competition,LABEL_2,2.561602373668049,a us appeals court in st louis is set to get a line arguments friday on whether to reactivate or make out a major federal communications commission order opening the 100 billion local phone grocery storeplace to competition,True,0.9858786,0.7105516791217373
88,88,88,88,LABEL_0,5.077094013869446,a new generation of drug lords is growing up in colombia around the booming production and export of heroin antinarcotics chief col leonardo gallego said on friday,LABEL_0,4.987918667722791,a Modern multiplication of dose Jehovah is growth up in Colombia about the thrive product and export of heroin antinarcotics head col Leonardo rancorego said on friday,False,0.9608054,0.21132346881137518
89,89,89,89,LABEL_5,4.317114847310478,china and the united states made progress thursday in talks on a new textile accord but negotiations could stretch late into the night on the last day before a deadline for agreement a us trade official said,LABEL_2,1.679404811366652,China and the combine express do build up thursday in lecture on a Modern textile accord but negotiations could stretch beformerdr into the dark on the last day before a deadline for understanding a uranium switch official said,True,0.9532896,0.3722037657877336
90,90,90,90,LABEL_5,4.452613181627959,the chairman of hong kong freight forwarding company baltrans ltd anthony lau said he expects to enjoy considerable synergy and economies of scale following the acquisition of a majority stake this summer in a los angeles competitor fond group,LABEL_2,3.391556198878541,the president of hong kong loadage forwarding company baltrans ltd Anthony lau read he have a bun in the oven to enjoy considerable synergy and economies of scale following the accomplishment of a majority stake this summer in a los angeles competitor fond group,True,0.9628482,0.5682730346426812
